//DATASET,
//created,Tue, 07 Jul 2026 14:23:59 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
0.369999999999999,4.22367430832768E-05
0.370588235294116,1.47250548312079E-05
0.371176470588234,8.78413615491461E-06
0.371764705882352,2.53401145644644E-05
0.372352941176469,6.54883740955515E-05
0.372941176470587,0.000130034790802525
0.373529411764705,0.000218137242959426
0.374117647058822,0.000326573017176738
0.37470588235294,0.000451326627191497
0.375294117647058,0.000588008795148239
0.375882352941175,0.00073142676577027
0.376470588235293,0.000876220937515971
0.377058823529411,0.00101779816034957
0.377647058823528,0.00115231567757185
0.378235294117646,0.00127665972756891
0.378823529411764,0.00138883714893218
0.379411764705881,0.00148782342187284
0.379999999999999,0.00157333265746851
0.380588235294116,0.0016456222691985
0.381176470588234,0.00170474623587664
0.381764705882352,0.00175154214480719
0.382352941176469,0.001786624393185
0.382941176470587,0.00181057237601435
0.383529411764705,0.00182505325719476
0.384117647058822,0.00183149191798262
0.38470588235294,0.00183105650229452
0.385294117647058,0.00182585742703955
0.385882352941175,0.00181848956738826
0.386470588235293,0.00181077296142317
0.387058823529411,0.00180333142860124
0.387647058823528,0.00179565643130603
0.388235294117646,0.0017859955716124
0.388823529411763,0.00177266201586227
0.389411764705881,0.00175386551870004
0.389999999999999,0.00172754567673244
0.390588235294116,0.00169257026697105
0.391176470588234,0.0016482594951918
0.391764705882352,0.00159456269610028
0.392352941176469,0.0015317343727972
0.392941176470587,0.00146020972516728
0.393529411764705,0.00138080224807846
0.394117647058822,0.00129467745740308
0.39470588235294,0.00120328567041424
0.395294117647058,0.00110922893046597
0.395882352941175,0.00101578871244568
0.396470588235293,0.000925795054915784
0.397058823529411,0.00084276241162084
0.397647058823528,0.000769937296378703
0.398235294117646,0.000708730602866713
0.398823529411763,0.000659544605815939
0.399411764705881,0.000621814753695342
0.399999999999999,0.000595111523427351
0.400588235294116,0.000580194730501973
0.401176470588234,0.000578256114164119
0.401764705882352,0.000589996615772899
0.402352941176469,0.000614992789760225
0.402941176470587,0.000652373317803855
0.403529411764705,0.000700392009577009
0.404117647058822,0.000756403654229493
0.40470588235294,0.000817515259236313
0.405294117647058,0.000881112578369839
0.405882352941175,0.000944779763750522
0.406470588235293,0.00100569220877237
0.40705882352941,0.00106069141001393
0.407647058823528,0.00110696745854593
0.408235294117646,0.00114226054613449
0.408823529411763,0.0011649266328792
0.409411764705881,0.00117447012115793
0.409999999999999,0.0011707175828293
0.410588235294116,0.00115398491914443
0.411176470588234,0.00112577090962744
0.411764705882352,0.00108839632612037
0.412352941176469,0.00104381320638489
0.412941176470587,0.000994156756711928
0.413529411764705,0.000941889693305459
0.414117647058822,0.000888856178559206
0.41470588235294,0.000835932671660578
0.415294117647058,0.000784033578976027
0.415882352941175,0.00073356560167363
0.416470588235293,0.000684526471206374
0.41705882352941,0.000637143150769908
0.417647058823528,0.000592070757417561
0.418235294117646,0.000550573320196958
0.418823529411763,0.000512666618339916
0.419411764705881,0.000477818489262442
0.419999999999999,0.000445698494414716
0.420588235294116,0.000415614894565372
0.421176470588234,0.000386115096551873
0.421764705882352,0.000356369305489563
0.422352941176469,0.000325380052620339
0.422941176470587,0.000292001291252387
0.423529411764705,0.000257515434841636
0.424117647058822,0.000224702317552448
0.42470588235294,0.000195108211414394
0.425294117647057,0.000169315820658844
0.425882352941175,0.000147586821680122
0.426470588235293,0.000129872370084459
0.42705882352941,0.000115513481560492
0.427647058823528,0.0001034127828502
0.428235294117646,9.29137976166164E-05
0.428823529411763,8.38149889981572E-05
0.429411764705881,7.64776893665365E-05
0.429999999999999,7.07754141921733E-05
0.430588235294116,6.58881682932988E-05
0.431176470588234,6.07849719567041E-05
0.431764705882352,5.56852362095101E-05
0.432352941176469,5.17019010728643E-05
0.432941176470587,4.93358163408156E-05
0.433529411764704,4.84222044463664E-05
0.434117647058822,4.85151337286509E-05
0.43470588235294,4.93463918316202E-05
0.435294117647057,5.0941858956282E-05
0.435882352941175,5.42295323224146E-05
0.436470588235293,6.10375944810786E-05
0.43705882352941,7.33871326689898E-05
0.437647058823528,9.32010189521767E-05
